"","C_ven_1.1","C_ven_1.2","C_ven_1.3","C_ven_1.4"
"7052",0.000246263,0.000253582,0.000202932,0.000122696
"7053",0.000266225,0.000282275,0.000233549,0.000145155
"7054",0.000256424,0.000271445,0.00022893,0.00014745
"7055",0.000247014,0.000257962,0.000213005,0.000131
"7056",0.000264396,0.000278194,0.000228589,0.000136599
"7057",0.000249204,0.00026357,0.000228119,0.000146182
"7058",0.000253861,0.000266045,0.000229872,0.000149616
"7059",0.000260371,0.000271884,0.000229592,0.000143641
"7060",0.000242388,0.000249719,0.000210982,0.0001292
"7061",0.000236896,0.000250473,0.000218214,0.000141767
"7062",0.000217967,0.000229411,0.000201223,0.000131543
"7063",0.000239111,0.00025988,0.000236286,0.00015929
"7064",0.000230669,0.00025541,0.000233957,0.000157504
"7065",0.000230267,0.000252572,0.000230138,0.000157283
"7066",0.000229674,0.000252694,0.000230829,0.000156413
"7067",0.000238288,0.000261469,0.000239493,0.000151925
"7068",0.000242111,0.000251202,0.00021327,0.000141027
"7069",0.000261795,0.000272633,0.000230728,0.000150115
"7070",0.000251299,0.000266276,0.000227541,0.000145729
"7071",0.000254898,0.00025816,0.000207277,0.000127023
"7072",0.000275128,0.000288131,0.000243131,0.000156049
"7073",0.000264711,0.000282818,0.000233655,0.000140272
"7074",0.0002532,0.000264609,0.000213438,0.000126134
"7075",0.000259638,0.000269038,0.000213781,0.000128946
"7076",0.000266252,0.000282701,0.000230149,0.000137819
"7077",0.0002419,0.000259629,0.000224463,0.000137055
"7078",0.000255779,0.000273331,0.000226302,0.00013429
"7079",0.000268878,0.00027578,0.000213324,0.000125144
"7080",0.000245997,0.000262898,0.000228261,0.000145051
"7081",0.000239651,0.000255764,0.000221184,0.000139523
"7082",0.000253847,0.000267787,0.000234478,0.000149985
"7083",0.000257971,0.000270013,0.000233884,0.000145201
"7084",0.000280736,0.000299059,0.000258137,0.000159882
"7085",0.000243477,0.000250616,0.000212045,0.000131167
"7086",0.000246622,0.00025322,0.000213636,0.000129652
"7087",0.000278723,0.000289081,0.000235873,0.000137867
"7088",0.000263907,0.000271895,0.000224202,0.000134745
"7089",0.000261201,0.000267659,0.000217976,0.000133194
"7090",0.000255684,0.000260853,0.000210764,0.00013048
"7091",0.000259951,0.000263245,0.000220631,0.000145918
"7092",0.000269871,0.000266039,0.000212039,0.000134511
"7093",0.000265137,0.000275569,0.000223968,0.000133705
"7094",0.000228757,0.000241339,0.000210007,0.00013353
"7095",0.000244314,0.000261129,0.00022898,0.000145659
"7096",0.000270117,0.000281905,0.000225313,0.000127938
"7097",0.000256022,0.000268031,0.000220769,0.000137127
"7098",0.000287241,0.000299523,0.000245828,0.00014865
"7099",0.000294894,0.000306759,0.000256675,0.000165734
"7100",0.00026826,0.00028276,0.000228082,0.000137867
"7101",0.00024047,0.000251642,0.00020255,0.000119558
"7102",0.000251733,0.000265375,0.000213027,0.000125122
"7103",0.000260329,0.000270315,0.000216689,0.000128042
"7104",0.000240395,0.000250785,0.000211097,0.000128305
"7105",0.000250603,0.000268818,0.000239647,0.000157684
"7106",0.00023726,0.000252019,0.000225613,0.000150178
"7107",0.000249694,0.000269251,0.000237859,0.000157321
"7108",0.000256143,0.000273978,0.000232998,0.000144655
"7109",0.000244905,0.000262508,0.000221362,0.000133754
"7110",0.000277004,0.000295797,0.000240711,0.000145868
"7111",0.000272888,0.00029732,0.000251805,0.000155336
"7112",0.000254067,0.000271849,0.000220347,0.000137593
"7113",0.000237128,0.00025146,0.000204833,0.000130393
"7114",0.00023271,0.000240269,0.000217657,0.000155252
"7115",0.000250689,0.000250166,0.000209707,0.000146608
"7116",0.000232437,0.000241749,0.000208623,0.000146556
"7117",0.000228625,0.000240563,0.000196981,0.000127047
"7118",0.000237512,0.000244796,0.000209729,0.000147426
"7119",0.000232607,0.000250826,0.000215031,0.000146071
"7120",0.000252051,0.000260471,0.000207566,0.000128612
"7121",0.000278553,0.000285976,0.000223167,0.00013601
"7122",0.000269337,0.000274038,0.000217688,0.000139905
"7123",0.000255423,0.000268119,0.000215864,0.000134745
"7124",0.000236627,0.000251421,0.000207951,0.000133895
"7125",0.000254011,0.000253396,0.000207534,0.000139926
"7126",0.00025596,0.000258471,0.000210854,0.000139544
"7127",0.000273803,0.000277122,0.000221361,0.000139804
"7128",0.000279779,0.000279438,0.000217609,0.000132435
"7129",0.000260857,0.000272741,0.000219547,0.000135976
"7130",0.000240212,0.000260254,0.000220965,0.000138915
"7131",0.000233713,0.000257224,0.000225652,0.000149096
"7132",0.000244706,0.000268877,0.000230976,0.00014338
"7133",0.000219424,0.0002392,0.00020867,0.000135914
"7134",0.000231717,0.000251866,0.000216418,0.000138602
"7135",0.000255543,0.000270557,0.000227185,0.000139255
"7136",0.000258437,0.000274174,0.00022632,0.00013457
"7137",0.000261443,0.000270985,0.000216437,0.000127892
"7138",0.000247823,0.000259167,0.000212934,0.000128965
"7139",0.000232465,0.000238661,0.00019618,0.000121855
"7140",0.000277911,0.000291784,0.000250198,0.000160718
"7141",0.000254604,0.000263107,0.000225826,0.00014312
"7142",0.000246738,0.00026779,0.000236513,0.000157656
"7143",0.000289303,0.000286161,0.000227549,0.000145807
"7144",0.000251305,0.000263407,0.000214061,0.000132329
"7145",0.000233237,0.000246307,0.000210403,0.000139561
"7146",0.000257393,0.000264714,0.000219391,0.000143743
"7147",0.000259994,0.000273631,0.000226509,0.000142103
"7148",0.000259345,0.000268238,0.000212928,0.000126884
"7149",0.000268554,0.000282086,0.000227809,0.000135874
"7150",0.000265369,0.000280273,0.000227698,0.000137326
"7151",0.000270371,0.000281061,0.000230121,0.000148224
"7152",0.00025481,0.00026358,0.000212087,0.000130866
"7153",0.000236633,0.000243807,0.000202393,0.000133761
"7154",0.000256858,0.000267172,0.000222308,0.000148298
"7155",0.000251149,0.000256558,0.000208666,0.000136897
"7156",0.000261396,0.000269439,0.000216692,0.00013685
"7157",0.000241109,0.00025239,0.00021056,0.000134841
"7158",0.000266706,0.00028434,0.000242012,0.000152851
"7159",0.000239914,0.000251677,0.000218363,0.000138253
"7160",0.000240607,0.000255883,0.000221206,0.000134029
"7161",0.000233489,0.000248234,0.000214916,0.000128522
"7162",0.000240529,0.000255526,0.000212774,0.000125095
"7163",0.000264235,0.000280555,0.000237781,0.000157909
"7164",0.000240032,0.000251435,0.00021108,0.000139009
"7165",0.000251841,0.000272011,0.000233777,0.000154151
"7166",0.00027393,0.000292336,0.000238798,0.000141972
"7167",0.000270347,0.000272802,0.000219674,0.000141759
"7168",0.00027887,0.000294485,0.000235096,0.000136408
"7169",0.000258693,0.000267265,0.000211127,0.000126998
"7170",0.000270665,0.000292913,0.000247564,0.000149499
"7171",0.000263333,0.000277441,0.000224299,0.000132952
"7172",0.000265041,0.000283347,0.000236908,0.00015026
"7173",0.00025649,0.000275024,0.000243502,0.000163679
"7174",0.000236122,0.000251,0.000222743,0.000151308
"7175",0.000268022,0.000283679,0.000241455,0.000157764
"7176",0.000242501,0.000253655,0.0002163,0.000140044
"7177",0.000252819,0.000269804,0.000232855,0.00015172
"7178",0.000262897,0.000285507,0.000246926,0.000157606
"7179",0.000248161,0.000267996,0.00023738,0.000152927
"7180",0.000238718,0.000254344,0.000218794,0.000135356
"7181",0.0002574,0.00027484,0.000231928,0.00014419
"7182",0.000240784,0.000253255,0.000215179,0.00013113
"7183",0.000274565,0.000295912,0.000254355,0.000157553
"7184",0.000255193,0.000273632,0.000229382,0.000145061
"7185",0.000235513,0.000249491,0.000211672,0.000133024
"7186",0.000259456,0.00027525,0.000237243,0.000145143
"7187",0.000259052,0.000273252,0.000238953,0.000149552
"7188",0.000246518,0.000262145,0.000230355,0.000147245
"7189",0.000215597,0.000226632,0.000197711,0.00012282
"7190",0.000253357,0.000267594,0.000232331,0.000147729
"7191",0.000259758,0.000272542,0.000230829,0.000140605
"7192",0.000298613,0.000300416,0.000237642,0.0001474
"7193",0.000287204,0.000278634,0.000211237,0.000126164
"7194",0.000267871,0.000270209,0.000210038,0.000119461
"7195",0.000273881,0.000277439,0.000226378,0.000145959
"7196",0.0002581,0.000257804,0.000206814,0.000130989
"7197",0.00027338,0.000277521,0.000225753,0.000141598
"7198",0.000248177,0.000259714,0.000228139,0.000152028
"7199",0.000244282,0.000258158,0.00022521,0.000148239
"7200",0.000259879,0.000269189,0.00022536,0.000146001
"7201",0.000275369,0.000278557,0.000227798,0.000145957
"7202",0.000265916,0.000261529,0.000209406,0.000131522
"7203",0.000263789,0.000257099,0.00020453,0.000129091
"7204",0.000254525,0.000253236,0.000202164,0.000124978
"7205",0.000290895,0.000290168,0.000244152,0.000163253
"7206",0.000287511,0.000293408,0.000244506,0.000162224
"7207",0.00027122,0.000267188,0.000211493,0.000134424
"7208",0.000296306,0.000273971,0.000205194,0.00012484
"7209",0.00026116,0.000263336,0.000206947,0.00012141
"7210",0.000289918,0.000293587,0.000230902,0.000136192
"7211",0.000268152,0.000274317,0.000224426,0.000131894
"7212",0.000246327,0.000256897,0.000213141,0.000120025
"7213",0.000269952,0.000280992,0.000227151,0.000137706
"7214",0.00027193,0.000275174,0.000224529,0.000147547
"7215",0.000281232,0.000273134,0.000222156,0.000148606
"7216",0.000246015,0.000261734,0.000224239,0.000151194
"7217",0.000247397,0.000259609,0.000223167,0.00015267
"7218",0.000283249,0.000283521,0.000220014,0.000134303
"7219",0.00025373,0.000267366,0.000222569,0.000139972
"7220",0.000246155,0.00025877,0.000218441,0.000135361
"7221",0.000268279,0.000282876,0.000236548,0.000143679
"7222",0.000228759,0.000236748,0.000198779,0.000120329
"7223",0.000255336,0.000259249,0.000218806,0.000135752
"7224",0.000261035,0.000264431,0.000222039,0.00013553
"7225",0.000284551,0.000284466,0.000238296,0.000143041
"7226",0.000273698,0.000275181,0.000229722,0.000137811
"7227",0.000259449,0.000255771,0.000210203,0.000122853
"7228",0.000252139,0.000252578,0.000212798,0.000131325
"7229",0.000273874,0.00027218,0.0002198,0.000127083
"7230",0.000250687,0.000248698,0.000207817,0.000128995
"7231",0.000267295,0.000268039,0.000220757,0.000141652
"7232",0.000269983,0.000268459,0.000215978,0.000133542
"7233",0.000259605,0.000258286,0.000208834,0.00013096
"7234",0.000248519,0.000251344,0.000211882,0.000136256
"7235",0.000264877,0.000271814,0.000235134,0.000152839
"7236",0.000277098,0.000278731,0.000232176,0.000141482
"7237",0.000293781,0.000299246,0.000255064,0.000162205
"7238",0.000262592,0.000267697,0.000230989,0.000147936
"7239",0.000283178,0.000288268,0.000248519,0.000156275
"7240",0.000243576,0.000244482,0.000214047,0.000140127
"7241",0.000281998,0.000287717,0.000251277,0.000160873
"7242",0.000253775,0.00025399,0.000218776,0.000136202
"7243",0.000253935,0.000262161,0.00022732,0.00014427
"7244",0.000286858,0.00028999,0.000232898,0.000138894
"7245",0.000267588,0.00026907,0.000217791,0.000136884
"7246",0.000264996,0.000267841,0.000220258,0.000140202
"7247",0.000265587,0.000269845,0.00022013,0.000132162
"7248",0.000260445,0.000266356,0.000224568,0.000137909
"7249",0.000265173,0.000276756,0.000236155,0.000151268
"7250",0.000257907,0.000262869,0.000221554,0.000135991
"7251",0.00026401,0.000271983,0.000229792,0.000139806
"7252",0.000261343,0.000273647,0.000233654,0.000144383
"7253",0.000260239,0.000267027,0.000221229,0.000129127
"7254",0.000263327,0.000273629,0.000231144,0.00013944
"7255",0.000279837,0.000290821,0.000236145,0.000140606
"7256",0.000282523,0.00029587,0.000244989,0.000142159
"7257",0.000270143,0.000281176,0.000230162,0.000130478
"7258",0.000251128,0.000259082,0.000211208,0.000130765
"7259",0.000254931,0.000268058,0.000224594,0.000137214
"7260",0.000278492,0.000285341,0.000224517,0.000131083
"7261",0.000270908,0.000279102,0.000220221,0.000127315
"7262",0.000273688,0.000291181,0.000239282,0.000140649
"7263",0.000257869,0.000273903,0.000229505,0.000139499
"7264",0.000258453,0.000273014,0.000227409,0.000138719
"7265",0.000268818,0.000285988,0.000237043,0.000143889
"7266",0.000276739,0.00028913,0.00023165,0.000136961
"7267",0.000262521,0.000277229,0.000229562,0.00014176
"7268",0.000245702,0.000258823,0.000221189,0.000145457
"7269",0.000234944,0.000243464,0.000207297,0.000132907
"7270",0.000242329,0.000254745,0.000219664,0.000143334
"7271",0.000245079,0.000256462,0.000220386,0.000144621
"7272",0.00024857,0.000259552,0.000219845,0.000139129
"7273",0.00024467,0.000252017,0.000206229,0.000126472
"7274",0.000260147,0.000263528,0.000214227,0.000139338
"7275",0.000234962,0.000244757,0.000207649,0.000134473
"7276",0.000257095,0.00026998,0.000225481,0.000141299
"7277",0.000263797,0.000272576,0.000215407,0.000123312
"7278",0.000249025,0.000257967,0.000209606,0.000127176
"7279",0.000262612,0.000271428,0.000220838,0.000135725
"7280",0.00026758,0.00027144,0.000215581,0.000133693
"7281",0.000247864,0.000247734,0.000193562,0.000118552
"7282",0.000259485,0.000250873,0.000198798,0.000124404
"7283",0.000244028,0.000260351,0.000226412,0.000142408
"7284",0.000252193,0.000259343,0.000211926,0.000132738
"7285",0.000296387,0.000302157,0.000242811,0.000150216
"7286",0.000262665,0.000263023,0.000208625,0.000128157
"7287",0.000267599,0.000260896,0.000202607,0.000122721
"7288",0.000282438,0.000285041,0.000225249,0.000138489
"7289",0.000265304,0.00027142,0.00021096,0.00012154
"7290",0.000259965,0.000271266,0.000220974,0.000129007
"7291",0.000249827,0.000264535,0.000223245,0.000136946
"7292",0.000221651,0.000235819,0.000206308,0.00013544
"7293",0.000236645,0.000252734,0.000220075,0.000143736
"7294",0.000248614,0.000263804,0.000230925,0.000147961
"7295",0.000246982,0.00026291,0.000228594,0.000149542
"7296",0.000254615,0.000266624,0.000224071,0.000140484
"7297",0.000263558,0.000270789,0.000216526,0.00012796
"7298",0.00027899,0.000282756,0.000220468,0.000129783
"7299",0.000283864,0.000287823,0.000224825,0.000131072
"7300",0.000278071,0.000289455,0.000240051,0.000140227
"7301",0.000259318,0.000270425,0.000220792,0.000134308
"7302",0.000269507,0.000278084,0.000231006,0.000140786
"7303",0.000280135,0.000288209,0.000234835,0.000135206
"7304",0.00029267,0.000298303,0.000242023,0.000154035
"7305",0.000284291,0.00028628,0.000224357,0.000128342
"7306",0.000269109,0.000271382,0.000214814,0.000123748
"7307",0.00026658,0.00027371,0.000225828,0.000135484
"7308",0.000292408,0.000297384,0.000234279,0.000134884
"7309",0.000276833,0.000285548,0.000234858,0.000137702
"7310",0.000279585,0.000284734,0.000233906,0.00013384
"7311",0.000292051,0.000300134,0.000240818,0.000134727
"7312",0.000275465,0.00028024,0.000224234,0.000126876
"7313",0.000284631,0.000290114,0.000236739,0.000135925
"7314",0.000253193,0.000254471,0.000215742,0.000132459
"7315",0.000260872,0.000265681,0.000223503,0.000139106
"7316",0.000270912,0.000276402,0.000236792,0.000147696
"7317",0.000279413,0.000282785,0.000227804,0.000138676
"7318",0.000253051,0.000259415,0.000216265,0.000140319
"7319",0.000265116,0.000273879,0.000226753,0.000143909
"7320",0.000266608,0.000272985,0.000222123,0.000138722
"7321",0.000291179,0.000297184,0.000233902,0.000143938
"7322",0.000274132,0.000280422,0.000218203,0.000129587
"7323",0.000232366,0.000245238,0.000204167,0.000123526
"7324",0.000232436,0.000249546,0.000215736,0.00013634
"7325",0.000248862,0.000267726,0.000232071,0.000151823
"7326",0.00025959,0.000272713,0.000224306,0.000139443
"7327",0.000242909,0.00026127,0.000226548,0.000143028
"7328",0.000257483,0.000274014,0.000232725,0.00014931
"7329",0.000252059,0.000266042,0.000224701,0.000145541
"7330",0.00027483,0.000289535,0.00024095,0.000152887
"7331",0.000273402,0.000290409,0.000239286,0.000146175
"7332",0.000252577,0.000273217,0.000236697,0.000152532
"7333",0.000269065,0.000288833,0.000245946,0.000152162
"7334",0.000268463,0.000282451,0.000226348,0.000126005
"7335",0.00026615,0.000268367,0.000203455,0.000114423
"7336",0.000271038,0.0002683,0.000218528,0.000143273
"7337",0.000281873,0.000287512,0.000233207,0.000150333
"7338",0.000278643,0.000276669,0.000220889,0.000142197
"7339",0.00026609,0.000269078,0.000214679,0.00013436
"7340",0.000249559,0.000259531,0.000214237,0.000136674
"7341",0.000276283,0.000278188,0.00021971,0.000136835
"7342",0.000279725,0.000271346,0.000210685,0.000131109
"7343",0.000273346,0.00026513,0.000214288,0.000139519
"7344",0.000279824,0.000265258,0.000209041,0.000134235
"7345",0.000278008,0.000270693,0.000212815,0.000135299
"7346",0.000297409,0.00028662,0.000225028,0.000142707
"7347",0.000296708,0.000283837,0.000220655,0.000139174
"7348",0.000293208,0.000292319,0.000233439,0.000149572
"7349",0.000277497,0.000272021,0.000211181,0.000132059
"7350",0.000267837,0.00027436,0.000223379,0.000145854
"7351",0.000282776,0.000290483,0.000238248,0.000158864
"7352",0.000250539,0.000268221,0.000229037,0.000148583
"7353",0.000251178,0.000268079,0.000229738,0.000148417
"7354",0.000233036,0.000246718,0.000209814,0.000132645
"7355",0.000239088,0.000259134,0.000229044,0.000153007
"7356",0.000231589,0.000252987,0.000227852,0.000154215
"7357",0.000296582,0.000307479,0.000242906,0.000143392
"7358",0.000288807,0.00029212,0.000232731,0.000146456
"7359",0.000269517,0.000266049,0.000200831,0.000117346
"7360",0.000274805,0.000266152,0.000197842,0.000113658
"7361",0.000300075,0.00029352,0.000219926,0.000128378
"7362",0.00025715,0.00027647,0.000235674,0.000144067
"7363",0.000246383,0.000257115,0.000209387,0.000127395
"7364",0.00024527,0.000246408,0.000204726,0.00013184
"7365",0.000245545,0.000248485,0.000200773,0.000126912
"7366",0.00026044,0.000266481,0.000217805,0.000139778
"7367",0.000274687,0.000271502,0.000217095,0.000137241
"7368",0.000241861,0.00024947,0.000213546,0.000138139
"7369",0.000259991,0.000266503,0.000229692,0.00014325
"7370",0.000243632,0.000254546,0.000213369,0.000133074
"7371",0.000242741,0.00025117,0.000207321,0.000127174
"7372",0.000231944,0.000247165,0.00021483,0.000136806
"7373",0.000229096,0.000246443,0.00021901,0.00014375
"7374",0.000271568,0.000272103,0.00021714,0.000133968
"7375",0.000289563,0.000291673,0.000232959,0.000144077
"7376",0.000257877,0.000256026,0.000202988,0.000123445
"7377",0.000265279,0.000280109,0.000243785,0.000153332
"7378",0.000254421,0.000266138,0.000227903,0.000149486
"7379",0.000235734,0.000249086,0.000215138,0.000140854
"7380",0.00022863,0.000240226,0.000207412,0.000134637
"7381",0.000261352,0.000272412,0.000231147,0.00014706
"7382",0.000255101,0.000262916,0.000217094,0.000132772
"7383",0.000247826,0.000262001,0.000227446,0.000144986
"7384",0.000236176,0.000248169,0.000218607,0.000142261
"7385",0.000241964,0.000254358,0.000220495,0.000139933
"7386",0.000237325,0.000246928,0.000209544,0.000132638
"7387",0.000260015,0.000271272,0.000229402,0.00014059
"7388",0.000240649,0.000245533,0.000204061,0.000121848
"7389",0.000276412,0.000281656,0.000226495,0.000138661
"7390",0.000266367,0.000278793,0.000236131,0.000141931
"7391",0.00025477,0.000266727,0.00022453,0.000135585
"7392",0.000253985,0.000266016,0.000223481,0.000134395
"7393",0.000263239,0.000280171,0.000238367,0.000148103
"7394",0.000262849,0.00027809,0.000231421,0.000139243
"7395",0.000272876,0.000274998,0.000209866,0.000118642
"7396",0.000282706,0.000285145,0.000217672,0.000123855
"7397",0.000278516,0.000286367,0.000224747,0.000128895
"7398",0.000275485,0.000284027,0.000226627,0.000134592
"7399",0.000254574,0.000264856,0.000214876,0.00012933
"7400",0.000268989,0.000285608,0.000237548,0.000143523
"7401",0.000251785,0.000266023,0.000224646,0.000134819
"7402",0.000251233,0.000264018,0.000216579,0.000124184
"7403",0.000251191,0.000260778,0.000221903,0.000133833
"7404",0.000256992,0.000265224,0.000217253,0.000128163
"7405",0.000266464,0.000281247,0.000240801,0.000156571
"7406",0.000241768,0.00025075,0.000208846,0.000130225
"7407",0.000274615,0.000286975,0.000240387,0.00015017
"7408",0.000280028,0.000288417,0.000252784,0.000163373
"7409",0.000234952,0.000248784,0.000221739,0.000147629
"7410",0.000255234,0.000269088,0.000229075,0.000142664
"7411",0.000243842,0.000252119,0.000215502,0.00013654
"7412",0.000259428,0.00027087,0.000230151,0.000141381
"7413",0.00025533,0.000264603,0.000218808,0.000131324
"7414",0.000272395,0.000284038,0.000239682,0.000146958
"7415",0.000259797,0.000270267,0.000232529,0.000145951
"7416",0.000269837,0.000283075,0.00023921,0.000146893
"7417",0.000280889,0.000295299,0.000244441,0.000150964
"7418",0.000268929,0.000281534,0.000229846,0.000133412
"7419",0.000274694,0.000296915,0.000248109,0.000150141
"7420",0.00025037,0.000272557,0.000235144,0.00014444
"7421",0.000247942,0.000269092,0.000233353,0.00014448
"7422",0.000265534,0.000284406,0.000238189,0.000139729
"7423",0.000259523,0.000279651,0.000241598,0.000144418
"7424",0.000273042,0.000286401,0.000237902,0.00013299
"7425",0.000244167,0.000251191,0.000204807,0.000113299
"7426",0.000260375,0.000269619,0.000227167,0.000132131
"7427",0.000241348,0.000252913,0.000213856,0.00012651
"7428",0.000246636,0.000258643,0.000210883,0.000124763
"7429",0.000256296,0.000267391,0.000220757,0.000142949
"7430",0.00025642,0.000264376,0.000215024,0.000135778
"7431",0.000274926,0.000284173,0.000227399,0.000137933
"7432",0.000259751,0.000271007,0.000219218,0.000134096
"7433",0.00025553,0.000265329,0.000225243,0.00013683
"7434",0.000251542,0.000262472,0.000226664,0.000142515
"7435",0.000290715,0.000299079,0.000231797,0.000130136
"7436",0.000281147,0.000286969,0.000228209,0.000140499
"7437",0.000278008,0.000281013,0.000220337,0.000134306
"7438",0.000261902,0.000270077,0.000221039,0.00013909
"7439",0.000271656,0.000260818,0.000198578,0.000122153
"7440",0.000281904,0.000278354,0.000217505,0.000135669
"7441",0.000256042,0.00026508,0.00022443,0.000139306
"7442",0.000278662,0.000289451,0.000239142,0.000144786
"7443",0.000265604,0.00027799,0.000228653,0.000134559
"7444",0.000270592,0.000278724,0.000225137,0.000132916
"7445",0.000265682,0.000272576,0.000222086,0.00013733
"7446",0.000273087,0.000274723,0.00021834,0.00013495
"7447",0.00028369,0.000294136,0.000243779,0.000144509
"7448",0.000279332,0.000281661,0.000218839,0.000121151
"7449",0.000281511,0.000286296,0.000228516,0.000131462
"7450",0.000258623,0.000262911,0.00021246,0.000127124
"7451",0.000266589,0.000271301,0.00022628,0.000136075
"7452",0.000260971,0.000268567,0.000225908,0.000143961
"7453",0.000237525,0.000240393,0.00020169,0.000125301
"7454",0.000286852,0.000283119,0.000229558,0.000145085
"7455",0.00030186,0.000308969,0.000256047,0.000158593
"7456",0.00024923,0.000256611,0.000219971,0.00013932
"7457",0.000263931,0.000270703,0.000223943,0.000138385
"7458",0.000254525,0.000257626,0.000211989,0.000132596
"7459",0.000253627,0.000257361,0.000213284,0.000133588
"7460",0.000284518,0.00028071,0.00022152,0.000136992
"7461",0.000282382,0.000279239,0.000217747,0.000130124
"7462",0.000262442,0.000268507,0.000224716,0.000141553
"7463",0.000258302,0.000261113,0.000218612,0.000133534
"7464",0.00029192,0.000295181,0.000240606,0.000143147
"7465",0.00025816,0.00026269,0.00022766,0.000146307
"7466",0.000281338,0.000281232,0.000244882,0.000160326
"7467",0.000248638,0.000251058,0.000219667,0.000145583
"7468",0.000267434,0.000268013,0.000232318,0.000151579
"7469",0.000259505,0.000261103,0.00021608,0.000132445
"7470",0.000255096,0.000259561,0.000214557,0.000134817
"7471",0.000294797,0.000295292,0.000236572,0.000151457
"7472",0.000295963,0.000310148,0.000257331,0.000160096
"7473",0.000269164,0.000280927,0.000231756,0.000144598
"7474",0.000249256,0.000258706,0.000214514,0.000133737
"7475",0.00024776,0.00025682,0.000213063,0.000132023
"7476",0.00024956,0.000259368,0.000214903,0.000138067
"7477",0.000265656,0.000278967,0.000232004,0.000144238
"7478",0.000267227,0.000279973,0.000236442,0.000146065
"7479",0.000281799,0.000291076,0.00023301,0.00013864
"7480",0.000248158,0.000261034,0.000217775,0.000128746
"7481",0.000249791,0.000260878,0.000218492,0.000130936
"7482",0.000268293,0.000278247,0.000230901,0.000139877
"7483",0.000245586,0.000252119,0.000214816,0.000135226
"7484",0.000265503,0.000275734,0.000235823,0.000147003
"7485",0.000241754,0.000247997,0.000211895,0.000136797
"7486",0.00024198,0.000248541,0.000206397,0.000132127
"7487",0.000295877,0.000307977,0.000252391,0.00015809
"7488",0.000286162,0.000298343,0.000243626,0.000148022
"7489",0.000278235,0.000288533,0.000230234,0.000140006
"7490",0.000257861,0.000260616,0.000204202,0.000124293
"7491",0.000269175,0.000274648,0.000215562,0.00012986
"7492",0.000273101,0.000280577,0.000220289,0.000130441
"7493",0.000273804,0.000281867,0.000216715,0.000121706
"7494",0.000261102,0.000276859,0.000236241,0.000156898
"7495",0.000276777,0.000289883,0.000239798,0.000154659
"7496",0.000256996,0.000264308,0.000218106,0.00013255
"7497",0.000272079,0.000277926,0.000223549,0.000140546
"7498",0.000253601,0.000255593,0.000211242,0.000139026
"7499",0.000255058,0.00025928,0.000208719,0.000130943
"7500",0.00027329,0.000280522,0.000227258,0.000133932
"7501",0.000253356,0.000258265,0.000210674,0.000130927
"7502",0.00025909,0.00026451,0.000215343,0.000135737
"7503",0.00028853,0.000297151,0.000243561,0.000155118
"7504",0.000265901,0.000277499,0.000236356,0.00015085
"7505",0.000258348,0.000268305,0.000226455,0.000144897
"7506",0.000246271,0.000255107,0.000218226,0.000140564
"7507",0.000245613,0.000255887,0.000217329,0.000139649
"7508",0.000240631,0.000251905,0.000215989,0.000146428
"7509",0.000236913,0.000247321,0.000210002,0.000137219
"7510",0.000266874,0.000266047,0.000210579,0.000134439
"7511",0.0002563,0.000256758,0.000203921,0.00012878
"7512",0.000271494,0.00027414,0.00022027,0.000139855
"7513",0.000263356,0.000266051,0.000223578,0.000153456
"7514",0.000263349,0.000263003,0.000219325,0.0001498
"7515",0.000286801,0.000285071,0.00021994,0.000129408
"7516",0.000269965,0.000261678,0.000200262,0.000121122
"7517",0.000273266,0.000263239,0.000216098,0.000143805
"7518",0.000262611,0.000269567,0.000226316,0.000149467
"7519",0.000260901,0.000260221,0.000205069,0.000124741
"7520",0.000263987,0.000271736,0.000229741,0.000143285
"7521",0.00027831,0.000283895,0.000235687,0.00014009
"7522",0.000273477,0.000276717,0.000221552,0.000126275
"7523",0.000259328,0.000260689,0.000213822,0.000124624
"7524",0.00027295,0.000279295,0.000225528,0.000133313
"7525",0.000276252,0.000284844,0.000234169,0.00014397
"7526",0.000248329,0.0002522,0.000205261,0.000124671
"7527",0.000255172,0.000258963,0.000210896,0.000128209
"7528",0.000237776,0.000245613,0.000212507,0.000138652
"7529",0.000245996,0.000253155,0.000213078,0.000137302
"7530",0.000254997,0.000262035,0.000221363,0.00014068
"7531",0.000286918,0.000289682,0.000226613,0.000134629
"7532",0.00027621,0.000269063,0.000216249,0.000141734
"7533",0.000256,0.000261888,0.000218073,0.000146085
"7534",0.000278878,0.000281376,0.000229877,0.000151775
"7535",0.000244236,0.00024914,0.000205641,0.000134728
"7536",0.00023344,0.000237298,0.000202421,0.000136399
"7537",0.000262847,0.000259168,0.000218099,0.000146858
"7538",0.000259159,0.000259661,0.000221196,0.000149297
"7539",0.000259993,0.000261521,0.000216076,0.000142239
"7540",0.000240065,0.000246434,0.000197931,0.000123881
"7541",0.000243013,0.000254887,0.000213842,0.000139688
"7542",0.000234414,0.00024555,0.000207984,0.000135788
"7543",0.000239882,0.000254768,0.000222511,0.000147671
"7544",0.000241952,0.00025586,0.000219881,0.000143591
"7545",0.00024695,0.000260038,0.000219487,0.000140176
"7546",0.000244739,0.000257469,0.000216111,0.000135817
"7547",0.000255365,0.000273192,0.000231608,0.000148185
"7548",0.000264656,0.000273646,0.000212226,0.000122071
"7549",0.000240219,0.000243111,0.000198248,0.000127079
